AEROPUERTO_DE_PROCEDENCIA,Mes_Año,Pasajeros,Isla,Mes,Año,MesNum,Fecha
Alemania,mayo 2023,52903,Fuerteventura,mayo,2023,5,2023-05-01
Francia,mayo 2023,4631,Fuerteventura,mayo,2023,5,2023-05-01
Reino Unido,mayo 2023,53825,Fuerteventura,mayo,2023,5,2023-05-01
Irlanda,mayo 2023,5056,Fuerteventura,mayo,2023,5,2023-05-01
Italia,mayo 2023,9470,Fuerteventura,mayo,2023,5,2023-05-01
Países Nórdicos,mayo 2023,2764,Fuerteventura,mayo,2023,5,2023-05-01
Suecia,mayo 2023,1083,Fuerteventura,mayo,2023,5,2023-05-01
Noruega,mayo 2023,0,Fuerteventura,mayo,2023,5,2023-05-01
Dinamarca,mayo 2023,1681,Fuerteventura,mayo,2023,5,2023-05-01
Finlandia,mayo 2023,0,Fuerteventura,mayo,2023,5,2023-05-01
Suiza,mayo 2023,4153,Fuerteventura,mayo,2023,5,2023-05-01
Austria,mayo 2023,1596,Fuerteventura,mayo,2023,5,2023-05-01
Federación Rusa,mayo 2023,0,Fuerteventura,mayo,2023,5,2023-05-01
Republica Checa,mayo 2023,2453,Fuerteventura,mayo,2023,5,2023-05-01
Polonia,mayo 2023,4844,Fuerteventura,mayo,2023,5,2023-05-01
Portugal,mayo 2023,0,Fuerteventura,mayo,2023,5,2023-05-01
Marruecos,mayo 2023,0,Fuerteventura,mayo,2023,5,2023-05-01
Luxemburgo,mayo 2023,1186,Fuerteventura,mayo,2023,5,2023-05-01
Islandia,mayo 2023,0,Fuerteventura,mayo,2023,5,2023-05-01
Hungría,mayo 2023,639,Fuerteventura,mayo,2023,5,2023-05-01
Venezuela,mayo 2023,0,Fuerteventura,mayo,2023,5,2023-05-01
Rumanía,mayo 2023,0,Fuerteventura,mayo,2023,5,2023-05-01
Estonia,mayo 2023,0,Fuerteventura,mayo,2023,5,2023-05-01
Letonia,mayo 2023,0,Fuerteventura,mayo,2023,5,2023-05-01
Lituania,mayo 2023,0,Fuerteventura,mayo,2023,5,2023-05-01
Ucrania,mayo 2023,0,Fuerteventura,mayo,2023,5,2023-05-01
Israel,mayo 2023,0,Fuerteventura,mayo,2023,5,2023-05-01
USA,mayo 2023,0,Fuerteventura,mayo,2023,5,2023-05-01
Otros países,mayo 2023,0,Fuerteventura,mayo,2023,5,2023-05-01
Total aerop. Extranjeros,mayo 2023,148114,Fuerteventura,mayo,2023,5,2023-05-01
TOTAL PASAJEROS,mayo 2023,220887,Fuerteventura,mayo,2023,5,2023-05-01
aerop. Interinsulares,junio 2023,41661,Fuerteventura,junio,2023,6,2023-06-01
aerop. peninsulares,junio 2023,33254,Fuerteventura,junio,2023,6,2023-06-01
Total aerop. españoles,junio 2023,74915,Fuerteventura,junio,2023,6,2023-06-01
Aerop. Peninsulares + aerop. Extranjeros,junio 2023,180955,Fuerteventura,junio,2023,6,2023-06-01
Holanda,junio 2023,4154,Fuerteventura,junio,2023,6,2023-06-01
Bélgica,junio 2023,590,Fuerteventura,junio,2023,6,2023-06-01
Alemania,junio 2023,52081,Fuerteventura,junio,2023,6,2023-06-01
Francia,junio 2023,4751,Fuerteventura,junio,2023,6,2023-06-01
Reino Unido,junio 2023,53340,Fuerteventura,junio,2023,6,2023-06-01
Irlanda,junio 2023,5632,Fuerteventura,junio,2023,6,2023-06-01
Italia,junio 2023,8709,Fuerteventura,junio,2023,6,2023-06-01
Países Nórdicos,junio 2023,2042,Fuerteventura,junio,2023,6,2023-06-01
Suecia,junio 2023,868,Fuerteventura,junio,2023,6,2023-06-01
Noruega,junio 2023,0,Fuerteventura,junio,2023,6,2023-06-01
Dinamarca,junio 2023,1174,Fuerteventura,junio,2023,6,2023-06-01
Finlandia,junio 2023,0,Fuerteventura,junio,2023,6,2023-06-01
Suiza,junio 2023,4071,Fuerteventura,junio,2023,6,2023-06-01
Austria,junio 2023,1441,Fuerteventura,junio,2023,6,2023-06-01
Federación Rusa,junio 2023,0,Fuerteventura,junio,2023,6,2023-06-01
Republica Checa,junio 2023,2801,Fuerteventura,junio,2023,6,2023-06-01
Polonia,junio 2023,6199,Fuerteventura,junio,2023,6,2023-06-01
Portugal,junio 2023,0,Fuerteventura,junio,2023,6,2023-06-01
Marruecos,junio 2023,0,Fuerteventura,junio,2023,6,2023-06-01
Luxemburgo,junio 2023,1225,Fuerteventura,junio,2023,6,2023-06-01
Islandia,junio 2023,0,Fuerteventura,junio,2023,6,2023-06-01
Hungría,junio 2023,665,Fuerteventura,junio,2023,6,2023-06-01
Venezuela,junio 2023,0,Fuerteventura,junio,2023,6,2023-06-01
Rumanía,junio 2023,0,Fuerteventura,junio,2023,6,2023-06-01
Estonia,junio 2023,0,Fuerteventura,junio,2023,6,2023-06-01
Letonia,junio 2023,0,Fuerteventura,junio,2023,6,2023-06-01
Lituania,junio 2023,0,Fuerteventura,junio,2023,6,2023-06-01
Ucrania,junio 2023,0,Fuerteventura,junio,2023,6,2023-06-01
Israel,junio 2023,0,Fuerteventura,junio,2023,6,2023-06-01
USA,junio 2023,0,Fuerteventura,junio,2023,6,2023-06-01
Otros países,junio 2023,0,Fuerteventura,junio,2023,6,2023-06-01
Total aerop. Extranjeros,junio 2023,147701,Fuerteventura,junio,2023,6,2023-06-01
TOTAL PASAJEROS,junio 2023,222616,Fuerteventura,junio,2023,6,2023-06-01
aerop. Interinsulares,julio 2023,49859,Fuerteventura,julio,2023,7,2023-07-01
aerop. peninsulares,julio 2023,42170,Fuerteventura,julio,2023,7,2023-07-01
Total aerop. españoles,julio 2023,92029,Fuerteventura,julio,2023,7,2023-07-01
Aerop. Peninsulares + aerop. Extranjeros,julio 2023,214264,Fuerteventura,julio,2023,7,2023-07-01
Holanda,julio 2023,4857,Fuerteventura,julio,2023,7,2023-07-01
Bélgica,julio 2023,684,Fuerteventura,julio,2023,7,2023-07-01
Alemania,julio 2023,56556,Fuerteventura,julio,2023,7,2023-07-01
Francia,julio 2023,8741,Fuerteventura,julio,2023,7,2023-07-01
Reino Unido,julio 2023,59505,Fuerteventura,julio,2023,7,2023-07-01
Irlanda,julio 2023,5656,Fuerteventura,julio,2023,7,2023-07-01
Italia,julio 2023,9282,Fuerteventura,julio,2023,7,2023-07-01
Países Nórdicos,julio 2023,2265,Fuerteventura,julio,2023,7,2023-07-01
Suecia,julio 2023,879,Fuerteventura,julio,2023,7,2023-07-01
Noruega,julio 2023,0,Fuerteventura,julio,2023,7,2023-07-01
Dinamarca,julio 2023,1386,Fuerteventura,julio,2023,7,2023-07-01
Finlandia,julio 2023,0,Fuerteventura,julio,2023,7,2023-07-01
Suiza,julio 2023,5825,Fuerteventura,julio,2023,7,2023-07-01
Austria,julio 2023,1654,Fuerteventura,julio,2023,7,2023-07-01
Federación Rusa,julio 2023,0,Fuerteventura,julio,2023,7,2023-07-01
Republica Checa,julio 2023,3313,Fuerteventura,julio,2023,7,2023-07-01
Polonia,julio 2023,9742,Fuerteventura,julio,2023,7,2023-07-01
Portugal,julio 2023,1707,Fuerteventura,julio,2023,7,2023-07-01
Marruecos,julio 2023,0,Fuerteventura,julio,2023,7,2023-07-01
Luxemburgo,julio 2023,1411,Fuerteventura,julio,2023,7,2023-07-01
Islandia,julio 2023,0,Fuerteventura,julio,2023,7,2023-07-01
Hungría,julio 2023,896,Fuerteventura,julio,2023,7,2023-07-01
Venezuela,julio 2023,0,Fuerteventura,julio,2023,7,2023-07-01
Rumanía,julio 2023,0,Fuerteventura,julio,2023,7,2023-07-01
Estonia,julio 2023,0,Fuerteventura,julio,2023,7,2023-07-01
Letonia,julio 2023,0,Fuerteventura,julio,2023,7,2023-07-01
Lituania,julio 2023,0,Fuerteventura,julio,2023,7,2023-07-01
Ucrania,julio 2023,0,Fuerteventura,julio,2023,7,2023-07-01
Israel,julio 2023,0,Fuerteventura,julio,2023,7,2023-07-01
USA,julio 2023,0,Fuerteventura,julio,2023,7,2023-07-01
Otros países,julio 2023,0,Fuerteventura,julio,2023,7,2023-07-01
Total aerop. Extranjeros,julio 2023,172094,Fuerteventura,julio,2023,7,2023-07-01
TOTAL PASAJEROS,julio 2023,264123,Fuerteventura,julio,2023,7,2023-07-01
aerop. Interinsulares,agosto 2023,50119,Fuerteventura,agosto,2023,8,2023-08-01
aerop. peninsulares,agosto 2023,40909,Fuerteventura,agosto,2023,8,2023-08-01
Total aerop. españoles,agosto 2023,91028,Fuerteventura,agosto,2023,8,2023-08-01
Aerop. Peninsulares + aerop. Extranjeros,agosto 2023,209210,Fuerteventura,agosto,2023,8,2023-08-01
Holanda,agosto 2023,5102,Fuerteventura,agosto,2023,8,2023-08-01
Bélgica,agosto 2023,640,Fuerteventura,agosto,2023,8,2023-08-01
Alemania,agosto 2023,53751,Fuerteventura,agosto,2023,8,2023-08-01
Francia,agosto 2023,7844,Fuerteventura,agosto,2023,8,2023-08-01
Reino Unido,agosto 2023,59475,Fuerteventura,agosto,2023,8,2023-08-01
Irlanda,agosto 2023,5748,Fuerteventura,agosto,2023,8,2023-08-01
Italia,agosto 2023,9940,Fuerteventura,agosto,2023,8,2023-08-01
Países Nórdicos,agosto 2023,2439,Fuerteventura,agosto,2023,8,2023-08-01
Suecia,agosto 2023,862,Fuerteventura,agosto,2023,8,2023-08-01
Noruega,agosto 2023,0,Fuerteventura,agosto,2023,8,2023-08-01
Dinamarca,agosto 2023,1577,Fuerteventura,agosto,2023,8,2023-08-01
Finlandia,agosto 2023,0,Fuerteventura,agosto,2023,8,2023-08-01
Suiza,agosto 2023,5551,Fuerteventura,agosto,2023,8,2023-08-01
Austria,agosto 2023,1630,Fuerteventura,agosto,2023,8,2023-08-01
Federación Rusa,agosto 2023,0,Fuerteventura,agosto,2023,8,2023-08-01
Republica Checa,agosto 2023,3171,Fuerteventura,agosto,2023,8,2023-08-01
Polonia,agosto 2023,9302,Fuerteventura,agosto,2023,8,2023-08-01
Portugal,agosto 2023,1446,Fuerteventura,agosto,2023,8,2023-08-01
Marruecos,agosto 2023,0,Fuerteventura,agosto,2023,8,2023-08-01
Luxemburgo,agosto 2023,1570,Fuerteventura,agosto,2023,8,2023-08-01
Islandia,agosto 2023,0,Fuerteventura,agosto,2023,8,2023-08-01
Hungría,agosto 2023,692,Fuerteventura,agosto,2023,8,2023-08-01
Venezuela,agosto 2023,0,Fuerteventura,agosto,2023,8,2023-08-01
Rumanía,agosto 2023,0,Fuerteventura,agosto,2023,8,2023-08-01
Estonia,agosto 2023,0,Fuerteventura,agosto,2023,8,2023-08-01
Letonia,agosto 2023,0,Fuerteventura,agosto,2023,8,2023-08-01
Lituania,agosto 2023,0,Fuerteventura,agosto,2023,8,2023-08-01
Ucrania,agosto 2023,0,Fuerteventura,agosto,2023,8,2023-08-01
Israel,agosto 2023,0,Fuerteventura,agosto,2023,8,2023-08-01
USA,agosto 2023,0,Fuerteventura,agosto,2023,8,2023-08-01
Otros países,agosto 2023,0,Fuerteventura,agosto,2023,8,2023-08-01
Total aerop. Extranjeros,agosto 2023,168301,Fuerteventura,agosto,2023,8,2023-08-01
TOTAL PASAJEROS,agosto 2023,259329,Fuerteventura,agosto,2023,8,2023-08-01
aerop. Interinsulares,septiembre 2023,42888,Fuerteventura,septiembre,2023,9,2023-09-01
aerop. peninsulares,septiembre 2023,36003,Fuerteventura,septiembre,2023,9,2023-09-01
Total aerop. españoles,septiembre 2023,78891,Fuerteventura,septiembre,2023,9,2023-09-01
Aerop. Peninsulares + aerop. Extranjeros,septiembre 2023,199393,Fuerteventura,septiembre,2023,9,2023-09-01
Holanda,septiembre 2023,4094,Fuerteventura,septiembre,2023,9,2023-09-01
Bélgica,septiembre 2023,644,Fuerteventura,septiembre,2023,9,2023-09-01
Alemania,septiembre 2023,58684,Fuerteventura,septiembre,2023,9,2023-09-01
Francia,septiembre 2023,5544,Fuerteventura,septiembre,2023,9,2023-09-01
Reino Unido,septiembre 2023,56268,Fuerteventura,septiembre,2023,9,2023-09-01
Irlanda,septiembre 2023,5206,Fuerteventura,septiembre,2023,9,2023-09-01
Italia,septiembre 2023,9662,Fuerteventura,septiembre,2023,9,2023-09-01
Países Nórdicos,septiembre 2023,1409,Fuerteventura,septiembre,2023,9,2023-09-01
Suecia,septiembre 2023,0,Fuerteventura,septiembre,2023,9,2023-09-01
Noruega,septiembre 2023,165,Fuerteventura,septiembre,2023,9,2023-09-01
Dinamarca,septiembre 2023,1244,Fuerteventura,septiembre,2023,9,2023-09-01
Finlandia,septiembre 2023,0,Fuerteventura,septiembre,2023,9,2023-09-01
Suiza,septiembre 2023,6918,Fuerteventura,septiembre,2023,9,2023-09-01
Austria,septiembre 2023,1624,Fuerteventura,septiembre,2023,9,2023-09-01
Federación Rusa,septiembre 2023,0,Fuerteventura,septiembre,2023,9,2023-09-01
Republica Checa,septiembre 2023,2629,Fuerteventura,septiembre,2023,9,2023-09-01
Polonia,septiembre 2023,8159,Fuerteventura,septiembre,2023,9,2023-09-01
Portugal,septiembre 2023,456,Fuerteventura,septiembre,2023,9,2023-09-01
Marruecos,septiembre 2023,0,Fuerteventura,septiembre,2023,9,2023-09-01
Luxemburgo,septiembre 2023,1411,Fuerteventura,septiembre,2023,9,2023-09-01
Islandia,septiembre 2023,0,Fuerteventura,septiembre,2023,9,2023-09-01
Hungría,septiembre 2023,682,Fuerteventura,septiembre,2023,9,2023-09-01
Venezuela,septiembre 2023,0,Fuerteventura,septiembre,2023,9,2023-09-01
Rumanía,septiembre 2023,0,Fuerteventura,septiembre,2023,9,2023-09-01
Estonia,septiembre 2023,0,Fuerteventura,septiembre,2023,9,2023-09-01
Letonia,septiembre 2023,0,Fuerteventura,septiembre,2023,9,2023-09-01
Lituania,septiembre 2023,0,Fuerteventura,septiembre,2023,9,2023-09-01
Ucrania,septiembre 2023,0,Fuerteventura,septiembre,2023,9,2023-09-01
Israel,septiembre 2023,0,Fuerteventura,septiembre,2023,9,2023-09-01
USA,septiembre 2023,0,Fuerteventura,septiembre,2023,9,2023-09-01
Otros países,septiembre 2023,0,Fuerteventura,septiembre,2023,9,2023-09-01
Total aerop. Extranjeros,septiembre 2023,163390,Fuerteventura,septiembre,2023,9,2023-09-01
TOTAL PASAJEROS,septiembre 2023,242281,Fuerteventura,septiembre,2023,9,2023-09-01
aerop. Interinsulares,octubre 2023,42510,Fuerteventura,octubre,2023,10,2023-10-01
aerop. peninsulares,octubre 2023,36060,Fuerteventura,octubre,2023,10,2023-10-01
Total aerop. españoles,octubre 2023,78570,Fuerteventura,octubre,2023,10,2023-10-01
Aerop. Peninsulares + aerop. Extranjeros,octubre 2023,224382,Fuerteventura,octubre,2023,10,2023-10-01
Holanda,octubre 2023,4902,Fuerteventura,octubre,2023,10,2023-10-01
Bélgica,octubre 2023,744,Fuerteventura,octubre,2023,10,2023-10-01
Alemania,octubre 2023,67871,Fuerteventura,octubre,2023,10,2023-10-01
Francia,octubre 2023,8038,Fuerteventura,octubre,2023,10,2023-10-01
Reino Unido,octubre 2023,63727,Fuerteventura,octubre,2023,10,2023-10-01
Irlanda,octubre 2023,6038,Fuerteventura,octubre,2023,10,2023-10-01
Italia,octubre 2023,9837,Fuerteventura,octubre,2023,10,2023-10-01
Países Nórdicos,octubre 2023,5427,Fuerteventura,octubre,2023,10,2023-10-01
Suecia,octubre 2023,705,Fuerteventura,octubre,2023,10,2023-10-01
Noruega,octubre 2023,719,Fuerteventura,octubre,2023,10,2023-10-01
Dinamarca,octubre 2023,3482,Fuerteventura,octubre,2023,10,2023-10-01
Finlandia,octubre 2023,521,Fuerteventura,octubre,2023,10,2023-10-01
Suiza,octubre 2023,7919,Fuerteventura,octubre,2023,10,2023-10-01
Austria,octubre 2023,1829,Fuerteventura,octubre,2023,10,2023-10-01
Federación Rusa,octubre 2023,0,Fuerteventura,octubre,2023,10,2023-10-01
Republica Checa,octubre 2023,2583,Fuerteventura,octubre,2023,10,2023-10-01
Polonia,octubre 2023,8135,Fuerteventura,octubre,2023,10,2023-10-01
Portugal,octubre 2023,0,Fuerteventura,octubre,2023,10,2023-10-01
Marruecos,octubre 2023,0,Fuerteventura,octubre,2023,10,2023-10-01
Luxemburgo,octubre 2023,1247,Fuerteventura,octubre,2023,10,2023-10-01
Islandia,octubre 2023,0,Fuerteventura,octubre,2023,10,2023-10-01
Hungría,octubre 2023,25,Fuerteventura,octubre,2023,10,2023-10-01
Venezuela,octubre 2023,0,Fuerteventura,octubre,2023,10,2023-10-01
Rumanía,octubre 2023,0,Fuerteventura,octubre,2023,10,2023-10-01
Estonia,octubre 2023,0,Fuerteventura,octubre,2023,10,2023-10-01
Letonia,octubre 2023,0,Fuerteventura,octubre,2023,10,2023-10-01
Lituania,octubre 2023,0,Fuerteventura,octubre,2023,10,2023-10-01
Ucrania,octubre 2023,0,Fuerteventura,octubre,2023,10,2023-10-01
Israel,octubre 2023,0,Fuerteventura,octubre,2023,10,2023-10-01
USA,octubre 2023,0,Fuerteventura,octubre,2023,10,2023-10-01
Otros países,octubre 2023,0,Fuerteventura,octubre,2023,10,2023-10-01
Total aerop. Extranjeros,octubre 2023,188322,Fuerteventura,octubre,2023,10,2023-10-01
TOTAL PASAJEROS,octubre 2023,266892,Fuerteventura,octubre,2023,10,2023-10-01
aerop. Interinsulares,noviembre 2023,37780,Fuerteventura,noviembre,2023,11,2023-11-01
aerop. peninsulares,noviembre 2023,27404,Fuerteventura,noviembre,2023,11,2023-11-01
Total aerop. españoles,noviembre 2023,65184,Fuerteventura,noviembre,2023,11,2023-11-01
Aerop. Peninsulares + aerop. Extranjeros,noviembre 2023,218942,Fuerteventura,noviembre,2023,11,2023-11-01
Holanda,noviembre 2023,5357,Fuerteventura,noviembre,2023,11,2023-11-01
Bélgica,noviembre 2023,2707,Fuerteventura,noviembre,2023,11,2023-11-01
Alemania,noviembre 2023,72857,Fuerteventura,noviembre,2023,11,2023-11-01
Francia,noviembre 2023,6324,Fuerteventura,noviembre,2023,11,2023-11-01
Reino Unido,noviembre 2023,62573,Fuerteventura,noviembre,2023,11,2023-11-01
Irlanda,noviembre 2023,6177,Fuerteventura,noviembre,2023,11,2023-11-01
Italia,noviembre 2023,11505,Fuerteventura,noviembre,2023,11,2023-11-01
Países Nórdicos,noviembre 2023,7180,Fuerteventura,noviembre,2023,11,2023-11-01
Suecia,noviembre 2023,2045,Fuerteventura,noviembre,2023,11,2023-11-01
Noruega,noviembre 2023,675,Fuerteventura,noviembre,2023,11,2023-11-01
Dinamarca,noviembre 2023,3633,Fuerteventura,noviembre,2023,11,2023-11-01
Finlandia,noviembre 2023,827,Fuerteventura,noviembre,2023,11,2023-11-01
Suiza,noviembre 2023,3204,Fuerteventura,noviembre,2023,11,2023-11-01
Austria,noviembre 2023,2189,Fuerteventura,noviembre,2023,11,2023-11-01
Federación Rusa,noviembre 2023,0,Fuerteventura,noviembre,2023,11,2023-11-01
Republica Checa,noviembre 2023,1619,Fuerteventura,noviembre,2023,11,2023-11-01
Polonia,noviembre 2023,9032,Fuerteventura,noviembre,2023,11,2023-11-01
Portugal,noviembre 2023,221,Fuerteventura,noviembre,2023,11,2023-11-01
Marruecos,noviembre 2023,0,Fuerteventura,noviembre,2023,11,2023-11-01
Luxemburgo,noviembre 2023,593,Fuerteventura,noviembre,2023,11,2023-11-01
Islandia,noviembre 2023,0,Fuerteventura,noviembre,2023,11,2023-11-01
Hungría,noviembre 2023,0,Fuerteventura,noviembre,2023,11,2023-11-01
Venezuela,noviembre 2023,0,Fuerteventura,noviembre,2023,11,2023-11-01
Rumanía,noviembre 2023,0,Fuerteventura,noviembre,2023,11,2023-11-01
Estonia,noviembre 2023,0,Fuerteventura,noviembre,2023,11,2023-11-01
Letonia,noviembre 2023,0,Fuerteventura,noviembre,2023,11,2023-11-01
Lituania,noviembre 2023,0,Fuerteventura,noviembre,2023,11,2023-11-01
Ucrania,noviembre 2023,0,Fuerteventura,noviembre,2023,11,2023-11-01
Israel,noviembre 2023,0,Fuerteventura,noviembre,2023,11,2023-11-01
USA,noviembre 2023,0,Fuerteventura,noviembre,2023,11,2023-11-01
Otros países,noviembre 2023,0,Fuerteventura,noviembre,2023,11,2023-11-01
Total aerop. Extranjeros,noviembre 2023,191538,Fuerteventura,noviembre,2023,11,2023-11-01
TOTAL PASAJEROS,noviembre 2023,256722,Fuerteventura,noviembre,2023,11,2023-11-01
aerop. Interinsulares,diciembre 2023,37572,Fuerteventura,diciembre,2023,12,2023-12-01
aerop. peninsulares,diciembre 2023,33619,Fuerteventura,diciembre,2023,12,2023-12-01
Total aerop. españoles,diciembre 2023,71191,Fuerteventura,diciembre,2023,12,2023-12-01
Aerop. Peninsulares + aerop. Extranjeros,diciembre 2023,228508,Fuerteventura,diciembre,2023,12,2023-12-01
Holanda,diciembre 2023,5383,Fuerteventura,diciembre,2023,12,2023-12-01
Bélgica,diciembre 2023,2800,Fuerteventura,diciembre,2023,12,2023-12-01
Alemania,diciembre 2023,71833,Fuerteventura,diciembre,2023,12,2023-12-01
Francia,diciembre 2023,7880,Fuerteventura,diciembre,2023,12,2023-12-01
Reino Unido,diciembre 2023,65456,Fuerteventura,diciembre,2023,12,2023-12-01
Irlanda,diciembre 2023,6134,Fuerteventura,diciembre,2023,12,2023-12-01
Italia,diciembre 2023,10202,Fuerteventura,diciembre,2023,12,2023-12-01
Países Nórdicos,diciembre 2023,7725,Fuerteventura,diciembre,2023,12,2023-12-01
Suecia,diciembre 2023,2189,Fuerteventura,diciembre,2023,12,2023-12-01
Noruega,diciembre 2023,848,Fuerteventura,diciembre,2023,12,2023-12-01
Dinamarca,diciembre 2023,3911,Fuerteventura,diciembre,2023,12,2023-12-01
Finlandia,diciembre 2023,777,Fuerteventura,diciembre,2023,12,2023-12-01
Suiza,diciembre 2023,3591,Fuerteventura,diciembre,2023,12,2023-12-01
Austria,diciembre 2023,2504,Fuerteventura,diciembre,2023,12,2023-12-01
Federación Rusa,diciembre 2023,0,Fuerteventura,diciembre,2023,12,2023-12-01
Republica Checa,diciembre 2023,1465,Fuerteventura,diciembre,2023,12,2023-12-01
Polonia,diciembre 2023,8867,Fuerteventura,diciembre,2023,12,2023-12-01
Portugal,diciembre 2023,0,Fuerteventura,diciembre,2023,12,2023-12-01
Marruecos,diciembre 2023,0,Fuerteventura,diciembre,2023,12,2023-12-01
Luxemburgo,diciembre 2023,781,Fuerteventura,diciembre,2023,12,2023-12-01
Islandia,diciembre 2023,268,Fuerteventura,diciembre,2023,12,2023-12-01
Hungría,diciembre 2023,0,Fuerteventura,diciembre,2023,12,2023-12-01
Venezuela,diciembre 2023,0,Fuerteventura,diciembre,2023,12,2023-12-01
Rumanía,diciembre 2023,0,Fuerteventura,diciembre,2023,12,2023-12-01
Estonia,diciembre 2023,0,Fuerteventura,diciembre,2023,12,2023-12-01
Letonia,diciembre 2023,0,Fuerteventura,diciembre,2023,12,2023-12-01
Lituania,diciembre 2023,0,Fuerteventura,diciembre,2023,12,2023-12-01
Ucrania,diciembre 2023,0,Fuerteventura,diciembre,2023,12,2023-12-01
Israel,diciembre 2023,0,Fuerteventura,diciembre,2023,12,2023-12-01
USA,diciembre 2023,0,Fuerteventura,diciembre,2023,12,2023-12-01
Otros países,diciembre 2023,0,Fuerteventura,diciembre,2023,12,2023-12-01
Total aerop. Extranjeros,diciembre 2023,194889,Fuerteventura,diciembre,2023,12,2023-12-01
TOTAL PASAJEROS,diciembre 2023,266080,Fuerteventura,diciembre,2023,12,2023-12-01
aerop. Interinsulares,enero 2024,33209,Fuerteventura,enero,2024,1,2024-01-01
aerop. peninsulares,enero 2024,29296,Fuerteventura,enero,2024,1,2024-01-01
Total aerop. españoles,enero 2024,62505,Fuerteventura,enero,2024,1,2024-01-01
Aerop. Peninsulares + aerop. Extranjeros,enero 2024,207874,Fuerteventura,enero,2024,1,2024-01-01
Holanda,enero 2024,5710,Fuerteventura,enero,2024,1,2024-01-01
Bélgica,enero 2024,2981,Fuerteventura,enero,2024,1,2024-01-01
Alemania,enero 2024,63473,Fuerteventura,enero,2024,1,2024-01-01
Francia,enero 2024,6100,Fuerteventura,enero,2024,1,2024-01-01
Reino Unido,enero 2024,55946,Fuerteventura,enero,2024,1,2024-01-01
Irlanda,enero 2024,6262,Fuerteventura,enero,2024,1,2024-01-01
Italia,enero 2024,10573,Fuerteventura,enero,2024,1,2024-01-01
Países Nórdicos,enero 2024,8378,Fuerteventura,enero,2024,1,2024-01-01
Suecia,enero 2024,2449,Fuerteventura,enero,2024,1,2024-01-01
Noruega,enero 2024,711,Fuerteventura,enero,2024,1,2024-01-01
Dinamarca,enero 2024,4199,Fuerteventura,enero,2024,1,2024-01-01
Finlandia,enero 2024,1019,Fuerteventura,enero,2024,1,2024-01-01
Suiza,enero 2024,2748,Fuerteventura,enero,2024,1,2024-01-01
